order_id,order_date,customer_id,total_amount,product_category,product_name,quantity,customer_age,customer_gender,region,sales_channel,order_status,cost_of_goods_sold,gross_margin
11418,2025-05-17,4186,179.49,Electronics,Wireless Earbuds,1,26,Male,Europe,Website,Shipped,109.0,70.49000000000001
11868,2025-05-17,4987,43.74,Electronics,Wireless Earbuds,2,25,Female,Asia-Pacific,Mobile App,Delivered,28.07,15.670000000000002
11741,2025-05-17,2288,135.19,Home Goods,Air Fryer,5,67,Male,Asia-Pacific,Website,Shipped,83.38,51.81
19572,2025-05-17,4021,135.4,Electronics,Laptop,1,27,Female,N. America,Website,Shipped,84.45,50.95
19898,2025-05-17,2968,127.41,Electronics,Wireless Earbuds,3,67,Male,Europe,Website,Shipped,72.37,55.03999999999999
16048,2025-05-17,3786,59.64,Sports,Running Shoes,5,58,Male,Latin America,Mobile App,Shipped,35.06,24.58
16919,2025-05-17,5217,93.52,Apparel,T-Shirt,2,48,Female,N. America,In-Store Pickup,Shipped,61.21,32.309999999999995
15471,2025-05-17,3943,180.44,Apparel,Winter Jacket,5,61,Female,N. America,Website,Shipped,90.58,89.86
18472,2025-05-17,3602,121.14,Apparel,T-Shirt,1,46,Not Specified,Europe,Website,Returned,89.49,31.650000000000006
13418,2025-05-18,4391,126.44,Electronics,Wireless Earbuds,1,23,Non-Binary,Europe,Website,Shipped,72.81,53.629999999999995
10136,2025-05-18,4515,54.33,Apparel,Winter Jacket,5,56,Male,Europe,Mobile App,Shipped,34.05,20.28
13350,2025-05-18,2418,128.09,Electronics,Wireless Earbuds,5,44,Male,Europe,Website,Shipped,79.08,49.010000000000005
15627,2025-05-18,3780,112.9,Home Goods,Robot Vacuum,4,41,Male,Europe,Website,Shipped,59.71,53.190000000000005
10986,2025-05-18,2071,106.86,Electronics,Smart Watch,1,39,Female,Asia-Pacific,Website,Shipped,58.44,48.42
15663,2025-05-18,5392,136.76,Electronics,Laptop,4,26,Not Specified,Europe,Mobile App,Delivered,71.13,65.63
14096,2025-05-18,3977,77.93,Electronics,Smart Watch,2,64,Not Specified,Latin America,Mobile App,Shipped,45.13,32.800000000000004
10311,2025-05-18,5363,71.82,Apparel,Winter Jacket,3,45,Non-Binary,Latin America,Website,Shipped,45.96,25.859999999999992
12720,2025-05-18,5148,123.98,Books & Media,E-Reader,3,55,Female,Asia-Pacific,Website,Returned,71.89,52.09
15788,2025-05-18,2705,102.3,Electronics,Wireless Earbuds,1,23,Male,Asia-Pacific,Website,Shipped,73.58,28.72
14058,2025-05-18,3531,40.49,Sports,Yoga Mat,2,32,Female,Europe,Website,Shipped,25.93,14.560000000000002
11857,2025-05-18,4474,166.38,Books & Media,E-Reader,4,30,Female,Latin America,Website,Shipped,118.55,47.83
10735,2025-05-18,2559,35.13,Electronics,Wireless Earbuds,4,32,Female,N. America,Website,Shipped,20.22,14.910000000000004
18193,2025-05-18,3317,144.56,Food & Beverage,Protein Bars,2,48,Male,Europe,Website,Cancelled,90.1,54.46000000000001
12945,2025-05-18,2750,149.25,Electronics,Wireless Earbuds,5,30,Female,Latin America,In-Store Pickup,Delivered,107.96,41.290000000000006
11629,2025-05-18,4288,61.4,Apparel,Winter Jacket,2,68,Female,N. America,Website,Delivered,32.63,28.769999999999996
11520,2025-05-18,3011,159.8,Apparel,Denim Jeans,1,53,Male,Europe,Website,Shipped,117.42,42.38000000000001
10594,2025-05-18,4676,115.15,Apparel,T-Shirt,4,66,Male,Asia-Pacific,Mobile App,Shipped,69.27,45.88000000000001
18427,2025-05-18,4156,83.28,Sports,Running Shoes,4,65,Male,Europe,Website,Shipped,53.09,30.189999999999998
19416,2025-05-18,5227,161.34,Apparel,Denim Jeans,2,25,Female,Europe,Website,Shipped,105.17,56.17
15499,2025-05-18,3487,147.02,Sports,Running Shoes,1,51,Male,N. America,Website,Shipped,105.37,41.650000000000006
11717,2025-05-18,3631,48.72,Home Goods,Air Fryer,5,21,Female,Latin America,In-Store Pickup,Delivered,32.79,15.93
11620,2025-05-18,4332,81.1,Books & Media,E-Reader,5,59,Female,Europe,Website,Shipped,48.93,32.169999999999995
13286,2025-05-18,4984,161.96,Apparel,Winter Jacket,1,54,Female,N. America,Website,Shipped,120.53,41.43000000000001
11506,2025-05-18,2463,86.27,Books & Media,Best-Seller Novel,2,69,Male,Europe,Website,Shipped,62.36,23.909999999999997
19228,2025-05-18,4568,87.11,Home Goods,Candle Set,4,60,Male,N. America,Website,Shipped,59.45,27.659999999999997
17146,2025-05-18,4165,117.72,Books & Media,Best-Seller Novel,2,26,Male,Latin America,Website,Shipped,85.52,32.2
19361,2025-05-18,3623,139.3,Books & Media,E-Reader,3,48,Not Specified,Europe,Website,Shipped,69.73,69.57000000000001
19312,2025-05-18,4522,163.96,Home Goods,Air Fryer,1,49,Female,Asia-Pacific,Website,Shipped,92.1,71.86000000000001
13207,2025-05-18,3265,60.77,Food & Beverage,Coffee Subscription,5,69,Male,Europe,Website,Shipped,36.53,24.240000000000002
10769,2025-05-19,2892,139.49,Books & Media,Vinyl Record,3,42,Female,N. America,Mobile App,Delivered,90.35,49.140000000000015
16122,2025-05-19,3043,125.02,Sports,Dumbbell Set,1,40,Male,N. America,Website,Shipped,91.74,33.28
15697,2025-05-19,3102,138.8,Food & Beverage,Coffee Subscription,1,39,Not Specified,Latin America,Website,Delivered,94.59,44.21000000000001
19972,2025-05-19,2277,92.74,Electronics,Smart Watch,3,36,Female,Asia-Pacific,Mobile App,Returned,46.83,45.91
14492,2025-05-19,3671,96.22,Food & Beverage,Gourmet Tea,1,47,Male,N. America,Website,Shipped,64.75,31.47
12993,2025-05-19,3341,134.21,Electronics,Wireless Earbuds,3,35,Female,Europe,Affiliate,Shipped,97.68,36.53
11938,2025-05-19,2945,91.08,Electronics,Smart Watch,5,45,Male,N. America,Website,Delivered,52.05,39.03
13809,2025-05-19,5439,8.4,Sports,Running Shoes,1,49,Male,Europe,Mobile App,Delivered,5.67,2.7300000000000004
12323,2025-05-19,3255,142.98,Sports,Running Shoes,4,44,Female,Latin America,Website,Shipped,97.04,45.93999999999998
13089,2025-05-19,4290,85.55,Electronics,Smart Watch,2,32,Female,Europe,Mobile App,Delivered,47.22,38.33
14166,2025-05-19,5032,61.2,Home Goods,Air Fryer,1,34,Male,Asia-Pacific,Mobile App,Shipped,38.03,23.17
14128,2025-05-19,3914,222.76,Sports,Running Shoes,3,60,Male,Asia-Pacific,Mobile App,Shipped,155.89,66.87
17764,2025-05-19,2332,220.68,Electronics,Smart Watch,5,48,Male,Asia-Pacific,Mobile App,Shipped,124.67,96.01
12094,2025-05-19,3280,20.54,Home Goods,Robot Vacuum,1,31,Male,N. America,Mobile App,Shipped,10.41,10.129999999999999
12772,2025-05-19,2596,127.06,Apparel,T-Shirt,3,36,Male,N. America,Mobile App,Delivered,71.1,55.96000000000001
11011,2025-05-19,3907,118.92,Home Goods,Candle Set,1,67,Female,Asia-Pacific,Website,Shipped,62.82,56.1
11197,2025-05-19,2990,94.68,Sports,Running Shoes,3,36,Female,Europe,Mobile App,Shipped,65.05,29.63000000000001
17471,2025-05-19,2673,70.57,Books & Media,Best-Seller Novel,3,69,Male,N. America,Affiliate,Shipped,37.04,33.529999999999994
17272,2025-05-19,4780,148.51,Electronics,Laptop,4,37,Female,Latin America,Mobile App,Shipped,82.16,66.35
14345,2025-05-19,5177,28.55,Electronics,Wireless Earbuds,3,69,Not Specified,Asia-Pacific,Website,Cancelled,19.55,9.0
17936,2025-05-19,2823,82.31,Apparel,T-Shirt,4,32,Female,Europe,Website,Shipped,43.7,38.61
19368,2025-05-19,3588,118.75,Books & Media,E-Reader,5,26,Female,N. America,Website,Shipped,70.2,48.55
10733,2025-05-20,2093,112.17,Apparel,T-Shirt,5,65,Male,Latin America,Website,Shipped,60.99,51.18
14064,2025-05-20,2002,126.59,Home Goods,Candle Set,3,39,Non-Binary,N. America,Website,Shipped,65.16,61.43000000000001
17286,2025-05-20,5017,84.81,Electronics,Wireless Earbuds,3,44,Non-Binary,Latin America,Website,Shipped,52.78,32.03
19827,2025-05-20,5015,118.47,Electronics,Wireless Earbuds,4,63,Female,Europe,Mobile App,Delivered,73.66,44.81
17842,2025-05-20,5490,154.01,Apparel,T-Shirt,5,47,Male,N. America,Website,Shipped,101.75,52.25999999999999
19038,2025-05-20,2545,40.14,Books & Media,Best-Seller Novel,3,42,Female,Asia-Pacific,Mobile App,Cancelled,26.12,14.02
16624,2025-05-20,5232,49.39,Sports,Yoga Mat,1,22,Female,N. America,Website,Shipped,25.56,23.830000000000002
12465,2025-05-20,2444,79.79,Books & Media,E-Reader,4,21,Female,Europe,Website,Shipped,40.32,39.470000000000006
17516,2025-05-20,3859,74.34,Electronics,Wireless Earbuds,1,22,Female,Europe,Affiliate,Shipped,41.23,33.11000000000001
11372,2025-05-20,2568,183.87,Apparel,T-Shirt,1,43,Female,N. America,Website,Shipped,104.18,79.69
10859,2025-05-20,4709,38.09,Sports,Dumbbell Set,4,53,Male,Latin America,Mobile App,Shipped,22.16,15.930000000000003
12141,2025-05-20,3601,136.3,Apparel,T-Shirt,3,21,Not Specified,Asia-Pacific,Affiliate,Delivered,88.34,47.96000000000001
11133,2025-05-20,3248,139.35,Food & Beverage,Protein Bars,3,24,Female,N. America,Mobile App,Shipped,82.64,56.709999999999994
15510,2025-05-20,4696,205.09,Home Goods,Candle Set,4,51,Male,Europe,Affiliate,Shipped,150.5,54.59
15588,2025-05-20,5275,36.94,Books & Media,E-Reader,5,52,Male,Latin America,Website,Shipped,19.22,17.72
15984,2025-05-20,5007,103.8,Apparel,Winter Jacket,3,31,Male,Europe,Mobile App,Shipped,77.02,26.78
12893,2025-05-20,4057,143.87,Apparel,T-Shirt,1,48,Not Specified,Europe,In-Store Pickup,Shipped,80.06,63.81
11050,2025-05-20,3865,64.89,Electronics,Laptop,5,26,Male,N. America,Website,Shipped,43.85,21.04
19455,2025-05-20,3372,145.04,Food & Beverage,Gourmet Tea,3,43,Female,N. America,Website,Delivered,75.27,69.77
10478,2025-05-20,3870,171.4,Apparel,Denim Jeans,5,63,Female,Europe,Website,Shipped,89.91,81.49000000000001
12680,2025-05-20,5176,97.98,Home Goods,Candle Set,3,22,Non-Binary,Asia-Pacific,Website,Delivered,58.58,39.400000000000006
11028,2025-05-20,5003,151.06,Apparel,T-Shirt,4,36,Female,Latin America,Mobile App,Shipped,112.3,38.760000000000005
18856,2025-05-20,4427,92.02,Home Goods,Candle Set,1,31,Female,Europe,Mobile App,Shipped,64.74,27.28
11539,2025-05-20,3440,106.53,Books & Media,Vinyl Record,3,31,Male,N. America,Mobile App,Shipped,65.01,41.519999999999996
17871,2025-05-20,2911,80.46,Electronics,Laptop,5,59,Female,N. America,Mobile App,Delivered,47.99,32.46999999999999
19522,2025-05-20,4466,32.14,Apparel,Winter Jacket,4,39,Not Specified,Asia-Pacific,Website,Shipped,20.44,11.7
12965,2025-05-20,2389,202.2,Electronics,Smart Watch,1,60,Female,N. America,Mobile App,Shipped,139.42,62.78
15345,2025-05-21,2848,152.07,Apparel,T-Shirt,5,42,Female,Europe,Website,Shipped,98.22,53.849999999999994
17132,2025-05-21,3404,130.46,Home Goods,Candle Set,2,62,Female,Europe,Mobile App,Shipped,73.36,57.10000000000001
18614,2025-05-21,3401,72.87,Food & Beverage,Gourmet Tea,2,55,Female,Europe,Website,Delivered,49.73,23.140000000000008
15221,2025-05-21,3707,79.9,Books & Media,Vinyl Record,4,34,Male,Europe,Mobile App,Cancelled,45.94,33.96000000000001
14132,2025-05-21,4187,143.84,Food & Beverage,Gourmet Tea,4,28,Female,N. America,Mobile App,Shipped,94.2,49.64
15959,2025-05-21,3254,84.14,Food & Beverage,Protein Bars,4,46,Female,Europe,Mobile App,Shipped,54.74,29.4
14839,2025-05-21,3681,178.94,Apparel,T-Shirt,1,54,Male,Latin America,In-Store Pickup,Shipped,93.37,85.57
12688,2025-05-21,3377,73.13,Electronics,Wireless Earbuds,1,20,Female,N. America,Website,Shipped,52.57,20.559999999999995
10665,2025-05-21,4727,62.71,Electronics,Smart Watch,4,59,Female,Asia-Pacific,In-Store Pickup,Delivered,45.81,16.9
10342,2025-05-21,4025,203.67,Home Goods,Air Fryer,1,43,Male,Asia-Pacific,Mobile App,Shipped,142.18,61.48999999999998
12484,2025-05-21,3692,115.09,Electronics,Wireless Earbuds,5,18,Female,Asia-Pacific,Website,Shipped,70.05,45.040000000000006
19899,2025-05-21,4634,126.84,Electronics,Laptop,2,52,Male,N. America,In-Store Pickup,Shipped,71.43,55.41
18599,2025-05-21,4882,88.86,Sports,Yoga Mat,5,43,Male,N. America,Website,Shipped,51.04,37.82
16551,2025-05-21,2048,139.98,Apparel,Denim Jeans,5,27,Female,N. America,Website,Cancelled,76.29,63.68999999999998
19115,2025-05-21,3967,169.1,Food & Beverage,Protein Bars,2,26,Male,Asia-Pacific,Mobile App,Shipped,85.93,83.16999999999999
16465,2025-05-21,4653,143.74,Electronics,Wireless Earbuds,1,45,Female,N. America,Mobile App,Delivered,87.36,56.38000000000001
12948,2025-05-21,3340,68.38,Home Goods,Robot Vacuum,3,27,Female,N. America,Website,Delivered,49.65,18.729999999999997
14697,2025-05-21,3447,135.34,Sports,Yoga Mat,3,19,Male,Europe,Mobile App,Delivered,71.36,63.980000000000004
19584,2025-05-21,2713,45.76,Home Goods,Air Fryer,2,29,Female,Asia-Pacific,Affiliate,Delivered,23.1,22.659999999999997
12669,2025-05-22,2085,97.58,Sports,Running Shoes,2,18,Female,N. America,Website,Shipped,63.02,34.559999999999995
13051,2025-05-22,2784,159.95,Home Goods,Robot Vacuum,4,18,Non-Binary,N. America,Website,Shipped,108.28,51.66999999999999
18123,2025-05-22,4764,109.84,Home Goods,Robot Vacuum,4,39,Male,N. America,Mobile App,Shipped,76.81,33.03
16338,2025-05-22,3543,59.13,Food & Beverage,Coffee Subscription,4,41,Male,Europe,Mobile App,Shipped,34.51,24.620000000000005
12913,2025-05-22,2890,123.28,Apparel,T-Shirt,2,25,Female,N. America,Mobile App,Shipped,86.73,36.55
18379,2025-05-22,4558,65.58,Apparel,T-Shirt,5,30,Male,Asia-Pacific,Website,Shipped,46.66,18.92
10119,2025-05-22,2820,122.08,Apparel,Winter Jacket,1,31,Male,N. America,Website,Shipped,63.22,58.86
11179,2025-05-22,3179,74.75,Sports,Dumbbell Set,2,68,Non-Binary,Europe,Mobile App,Shipped,40.93,33.82
13940,2025-05-22,2179,161.34,Electronics,Smart Watch,5,21,Male,Asia-Pacific,Website,Shipped,86.9,74.44
16154,2025-05-22,5021,86.81,Electronics,Laptop,1,28,Male,N. America,Mobile App,Shipped,64.43,22.379999999999995
19200,2025-05-22,5350,159.48,Electronics,Wireless Earbuds,2,28,Male,Europe,Website,Returned,89.81,69.66999999999999
10160,2025-05-22,4605,25.09,Electronics,Smart Watch,1,35,Male,Asia-Pacific,Website,Shipped,13.11,11.98
10154,2025-05-22,5137,99.95,Sports,Yoga Mat,4,26,Male,Asia-Pacific,Website,Shipped,53.57,46.38
12539,2025-05-22,4268,58.58,Food & Beverage,Protein Bars,2,45,Male,Europe,Mobile App,Shipped,38.96,19.619999999999997
18532,2025-05-22,4661,82.0,Electronics,Laptop,2,20,Male,Asia-Pacific,Website,Shipped,60.75,21.25
10187,2025-05-22,4855,139.41,Home Goods,Air Fryer,4,42,Male,N. America,Website,Delivered,100.49,38.92
18134,2025-05-22,2304,171.23,Sports,Running Shoes,3,49,Male,Europe,Mobile App,Shipped,118.55,52.67999999999999
18950,2025-05-22,5260,77.13,Apparel,Denim Jeans,5,43,Female,N. America,Website,Shipped,50.25,26.879999999999995
10995,2025-05-22,4627,147.79,Apparel,Denim Jeans,4,49,Female,N. America,Mobile App,Shipped,106.9,40.889999999999986
19334,2025-05-22,3963,88.91,Apparel,Denim Jeans,1,64,Male,N. America,Website,Shipped,64.27,24.64
19789,2025-05-22,4009,154.13,Books & Media,Vinyl Record,4,46,Female,Asia-Pacific,Website,Shipped,114.51,39.61999999999999
12130,2025-05-22,2985,68.7,Electronics,Wireless Earbuds,5,61,Male,N. America,Mobile App,Shipped,37.82,30.880000000000003
18897,2025-05-22,3126,177.95,Sports,Dumbbell Set,1,55,Male,Europe,Affiliate,Shipped,126.63,51.31999999999999
15389,2025-05-22,5026,11.89,Home Goods,Candle Set,5,23,Female,N. America,Website,Shipped,8.68,3.210000000000001
12133,2025-05-22,4847,102.12,Books & Media,E-Reader,1,39,Female,Europe,Website,Shipped,53.74,48.38
16470,2025-05-23,2441,105.54,Books & Media,Vinyl Record,5,60,Male,Asia-Pacific,Mobile App,Shipped,57.42,48.120000000000005
17836,2025-05-23,4824,84.96,Sports,Running Shoes,2,32,Female,Europe,Mobile App,Shipped,55.48,29.479999999999997
15217,2025-05-23,3187,85.14,Home Goods,Robot Vacuum,5,35,Male,Asia-Pacific,Website,Shipped,51.04,34.1
12464,2025-05-23,4076,97.78,Sports,Running Shoes,1,48,Male,Asia-Pacific,Website,Shipped,53.08,44.7
18411,2025-05-23,3721,53.83,Electronics,Smart Watch,5,18,Female,Europe,Website,Shipped,28.32,25.509999999999998
17831,2025-05-23,4574,52.79,Electronics,Laptop,4,18,Male,Europe,Mobile App,Shipped,37.5,15.29
13469,2025-05-23,3031,61.1,Electronics,Smart Watch,3,60,Male,N. America,Website,Cancelled,38.17,22.93
19401,2025-05-23,4954,151.79,Home Goods,Candle Set,4,19,Male,Asia-Pacific,In-Store Pickup,Shipped,108.76,43.02999999999999
19985,2025-05-23,3366,119.17,Apparel,T-Shirt,5,19,Female,Latin America,Mobile App,Shipped,76.93,42.239999999999995
12719,2025-05-23,3941,137.87,Apparel,Winter Jacket,4,57,Female,N. America,Affiliate,Shipped,71.13,66.74000000000001
18061,2025-05-23,2411,149.35,Books & Media,Best-Seller Novel,4,56,Male,N. America,Website,Shipped,98.8,50.55
17063,2025-05-23,3442,131.89,Electronics,Laptop,1,28,Male,Asia-Pacific,Website,Shipped,93.79,38.09999999999998
12247,2025-05-23,2742,96.6,Electronics,Wireless Earbuds,2,57,Female,N. America,Mobile App,Shipped,62.56,34.03999999999999
16840,2025-05-23,4416,127.08,Apparel,Denim Jeans,4,56,Male,N. America,Website,Shipped,90.51,36.56999999999999
19810,2025-05-23,3576,121.4,Apparel,Winter Jacket,5,36,Female,Latin America,Mobile App,Shipped,74.8,46.60000000000001
16763,2025-05-23,5022,59.24,Electronics,Laptop,2,65,Female,N. America,Website,Shipped,34.48,24.760000000000005
13885,2025-05-23,3182,174.81,Apparel,T-Shirt,5,34,Female,N. America,Website,Shipped,108.29,66.52
13187,2025-05-23,2420,102.15,Electronics,Laptop,2,62,Female,N. America,Mobile App,Shipped,55.93,46.220000000000006
15643,2025-05-23,5491,76.48,Books & Media,E-Reader,2,34,Male,N. America,Affiliate,Shipped,40.75,35.730000000000004
11505,2025-05-23,3212,145.41,Books & Media,Best-Seller Novel,2,19,Male,Europe,Affiliate,Shipped,81.81,63.599999999999994
15045,2025-05-23,4977,98.32,Electronics,Laptop,4,23,Female,Europe,Mobile App,Shipped,63.57,34.74999999999999
12769,2025-05-23,5345,85.24,Sports,Dumbbell Set,4,37,Male,N. America,In-Store Pickup,Shipped,46.76,38.48
19794,2025-05-23,4749,151.84,Home Goods,Robot Vacuum,5,27,Non-Binary,Asia-Pacific,Website,Delivered,111.37,40.47
12741,2025-05-23,3691,54.54,Electronics,Smart Watch,1,36,Male,Asia-Pacific,Website,Shipped,40.81,13.729999999999997
18676,2025-05-23,3849,85.56,Sports,Running Shoes,2,60,Male,Asia-Pacific,Website,Shipped,45.73,39.830000000000005
19169,2025-05-23,4680,54.58,Apparel,Denim Jeans,3,18,Female,Europe,Mobile App,Shipped,31.2,23.38
10932,2025-05-24,2401,118.69,Books & Media,E-Reader,1,56,Not Specified,Asia-Pacific,Mobile App,Delivered,82.66,36.03
19101,2025-05-24,2069,142.65,Electronics,Laptop,5,20,Female,Asia-Pacific,Website,Shipped,85.88,56.77000000000001
11827,2025-05-24,2172,134.23,Sports,Running Shoes,4,56,Not Specified,N. America,Mobile App,Shipped,72.62,61.609999999999985
17611,2025-05-24,4646,86.96,Books & Media,Vinyl Record,2,44,Female,Europe,Website,Delivered,59.23,27.729999999999997
11816,2025-05-24,3177,133.49,Sports,Running Shoes,5,44,Female,Europe,Mobile App,Shipped,70.59,62.900000000000006
15662,2025-05-24,4530,83.89,Home Goods,Robot Vacuum,1,49,Female,Asia-Pacific,Website,Shipped,57.46,26.43
12846,2025-05-24,3249,136.38,Electronics,Wireless Earbuds,5,57,Female,Europe,Website,Shipped,100.76,35.61999999999999
14200,2025-05-24,4553,131.74,Apparel,Denim Jeans,4,52,Female,Europe,Mobile App,Shipped,89.26,42.480000000000004
18194,2025-05-24,2700,62.58,Sports,Yoga Mat,1,43,Male,Asia-Pacific,Affiliate,Cancelled,41.4,21.18
14148,2025-05-24,2479,51.99,Apparel,Winter Jacket,1,36,Male,N. America,Affiliate,Shipped,37.71,14.280000000000001
10739,2025-05-24,2851,93.72,Home Goods,Candle Set,5,23,Male,N. America,Website,Cancelled,58.87,34.85
13944,2025-05-24,5281,88.27,Sports,Running Shoes,5,64,Female,N. America,Website,Shipped,48.01,40.26
16019,2025-05-24,3603,105.1,Home Goods,Candle Set,1,58,Female,N. America,Mobile App,Delivered,60.2,44.89999999999999
10295,2025-05-24,4514,83.1,Electronics,Laptop,3,50,Female,Latin America,Website,Shipped,47.48,35.62
11007,2025-05-24,5174,153.55,Electronics,Smart Watch,2,28,Male,N. America,Website,Shipped,78.9,74.65
10195,2025-05-24,2737,53.74,Sports,Running Shoes,2,29,Male,Asia-Pacific,Mobile App,Shipped,39.82,13.920000000000002
11987,2025-05-24,4088,87.63,Apparel,Denim Jeans,3,69,Female,N. America,Website,Shipped,46.03,41.599999999999994
19744,2025-05-24,2645,177.97,Home Goods,Air Fryer,2,57,Female,Latin America,Mobile App,Shipped,93.2,84.77
10211,2025-05-24,2804,105.97,Books & Media,Best-Seller Novel,1,49,Female,N. America,Website,Shipped,66.08,39.89
12721,2025-05-24,2207,199.98,Home Goods,Robot Vacuum,1,20,Female,Latin America,Affiliate,Delivered,116.18,83.79999999999998
13533,2025-05-24,5191,131.3,Electronics,Wireless Earbuds,1,43,Female,N. America,Affiliate,Shipped,94.66,36.640000000000015
10370,2025-05-24,4632,58.95,Books & Media,Vinyl Record,3,50,Male,Latin America,Website,Shipped,34.63,24.32
10625,2025-05-24,4524,189.06,Electronics,Smart Watch,3,49,Male,Asia-Pacific,Website,Shipped,141.09,47.97
19795,2025-05-24,2590,136.98,Sports,Yoga Mat,2,25,Female,N. America,Mobile App,Shipped,98.33,38.64999999999999
16800,2025-05-24,5021,101.19,Apparel,Winter Jacket,3,66,Not Specified,Europe,Website,Shipped,74.73,26.459999999999994
14716,2025-05-24,2158,102.47,Food & Beverage,Protein Bars,5,19,Male,Europe,Affiliate,Shipped,60.66,41.81
15034,2025-05-24,3964,81.57,Electronics,Laptop,4,37,Female,Europe,Website,Shipped,46.27,35.29999999999999
14959,2025-05-25,2612,171.24,Books & Media,E-Reader,1,20,Male,Europe,Website,Shipped,126.61,44.63000000000001
15073,2025-05-25,5092,152.26,Home Goods,Candle Set,3,30,Female,N. America,Mobile App,Delivered,78.04,74.21999999999998
19544,2025-05-25,3623,145.06,Electronics,Smart Watch,2,25,Male,Latin America,Website,Shipped,89.07,55.99000000000001
13921,2025-05-25,2540,97.37,Electronics,Wireless Earbuds,2,60,Male,Europe,Website,Shipped,55.5,41.870000000000005
17823,2025-05-25,2869,122.18,Apparel,Winter Jacket,3,46,Male,Latin America,Website,Shipped,89.72,32.46000000000001
14890,2025-05-25,5122,166.32,Food & Beverage,Gourmet Tea,1,62,Not Specified,N. America,Mobile App,Returned,106.52,59.8
18037,2025-05-25,4094,163.71,Home Goods,Robot Vacuum,2,56,Female,N. America,Affiliate,Shipped,117.44,46.27000000000001
13700,2025-05-25,2131,111.51,Home Goods,Candle Set,2,18,Female,N. America,Website,Shipped,73.82,37.69000000000001
15376,2025-05-25,5172,136.53,Electronics,Laptop,2,60,Female,Europe,Mobile App,Shipped,87.51,49.019999999999996
12920,2025-05-25,2740,157.37,Food & Beverage,Coffee Subscription,5,62,Female,Asia-Pacific,Website,Shipped,94.39,62.980000000000004
10204,2025-05-25,4602,156.98,Food & Beverage,Protein Bars,4,49,Female,N. America,Mobile App,Shipped,101.91,55.06999999999999
11407,2025-05-25,3578,88.86,Electronics,Wireless Earbuds,2,37,Female,Asia-Pacific,Affiliate,Shipped,56.82,32.04
19611,2025-05-25,3656,139.66,Home Goods,Air Fryer,5,40,Not Specified,N. America,Mobile App,Shipped,82.76,56.89999999999999
12224,2025-05-25,3848,120.24,Home Goods,Robot Vacuum,5,63,Female,N. America,Website,Shipped,81.58,38.66
17643,2025-05-25,5460,155.37,Sports,Yoga Mat,1,51,Not Specified,N. America,Website,Delivered,84.83,70.54
18929,2025-05-25,2465,97.42,Sports,Yoga Mat,2,27,Not Specified,N. America,Website,Shipped,62.61,34.81
18633,2025-05-26,2753,116.92,Sports,Running Shoes,5,19,Female,N. America,Website,Delivered,74.9,42.019999999999996
14259,2025-05-26,5083,133.7,Sports,Yoga Mat,1,52,Male,N. America,Website,Cancelled,77.83,55.86999999999999
16635,2025-05-26,5163,46.49,Electronics,Smart Watch,1,69,Not Specified,N. America,Website,Shipped,30.87,15.620000000000001
15092,2025-05-26,3260,55.28,Electronics,Smart Watch,1,29,Female,Latin America,Mobile App,Shipped,37.5,17.78
16510,2025-05-26,3059,127.52,Apparel,T-Shirt,1,25,Male,Asia-Pacific,Affiliate,Shipped,88.56,38.959999999999994
14033,2025-05-26,4168,139.1,Apparel,Winter Jacket,4,32,Not Specified,Asia-Pacific,Affiliate,Delivered,79.25,59.849999999999994
12863,2025-05-26,2281,57.72,Food & Beverage,Gourmet Tea,3,37,Female,Asia-Pacific,Website,Shipped,38.04,19.68
19772,2025-05-26,2991,160.77,Books & Media,Vinyl Record,2,58,Male,Europe,Website,Shipped,115.26,45.510000000000005
11445,2025-05-26,5486,182.68,Sports,Dumbbell Set,1,32,Male,Europe,Website,Shipped,102.97,79.71000000000001
14953,2025-05-26,3673,35.32,Apparel,Denim Jeans,4,54,Male,Europe,Website,Returned,23.11,12.21
14095,2025-05-26,4603,128.58,Food & Beverage,Coffee Subscription,1,66,Female,N. America,Website,Shipped,81.39,47.19000000000001
10657,2025-05-26,4529,176.49,Books & Media,Best-Seller Novel,3,24,Female,N. America,Website,Shipped,100.96,75.53000000000002
13621,2025-05-26,4361,181.58,Electronics,Laptop,2,51,Male,N. America,Mobile App,Shipped,106.4,75.18
18314,2025-05-26,3714,72.42,Electronics,Laptop,2,49,Female,Asia-Pacific,In-Store Pickup,Shipped,43.43,28.990000000000002
15363,2025-05-26,2898,132.58,Apparel,T-Shirt,4,23,Female,Asia-Pacific,Website,Shipped,93.94,38.640000000000015
19671,2025-05-26,4224,47.11,Books & Media,E-Reader,2,67,Female,Europe,Website,Delivered,26.74,20.37
19061,2025-05-26,4963,61.73,Home Goods,Air Fryer,5,29,Male,Asia-Pacific,Website,Shipped,40.97,20.759999999999998
19701,2025-05-26,3548,124.69,Food & Beverage,Coffee Subscription,1,30,Female,Asia-Pacific,Mobile App,Cancelled,83.0,41.69
15256,2025-05-26,4708,96.61,Sports,Running Shoes,3,61,Female,Asia-Pacific,Mobile App,Shipped,69.68,26.929999999999993
19425,2025-05-26,4215,128.39,Books & Media,Best-Seller Novel,1,23,Female,N. America,Mobile App,Shipped,68.94,59.44999999999999
11793,2025-05-26,5044,115.81,Electronics,Wireless Earbuds,4,63,Female,Europe,Mobile App,Shipped,65.86,49.95
